Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-11,41.83634072837991,41.985755579581365,40.982537856372154,41.272830963134766,2391110,0.0,0.0
2005-01-12,41.272832839767496,41.5716625557579,40.56417486041937,41.06365203857422,1418790,0.0,0.0
2005-01-13,40.98253879460764,43.37318623955984,40.98253879460764,42.59622573852539,5395920,0.0,0.0
2005-01-14,42.60476972263223,44.56851591222652,42.02845010934923,43.966583251953125,7951920,0.0,0.0
2005-01-17,44.39774957439041,45.166173465977735,43.38599199330035,44.40201950073242,4741790,0.0,0.0
2005-01-18,45.07225026533447,45.07225026533447,42.690139689008014,43.847042083740234,5000060,0.0,0.0
2005-01-19,44.201381375224514,44.82465716979307,43.50553310787056,44.303836822509766,4517460,0.0,0.0
2005-01-20,43.629327233620835,44.48313014040011,42.69014533896349,43.659210205078125,10908070,0.0,0.0
2005-01-24,43.87692135619109,43.87692135619109,41.494810980471705,41.951595306396484,8397760,0.0,0.0
2005-01-25,44.8246505129947,46.054125468831316,42.01563829916716,44.448978424072266,10062480,0.0,0.0
2005-01-27,44.58985171588061,46.78839466547295,44.22698616272444,45.90470886230469,12111540,0.0,0.0
2005-01-28,45.904710697078926,46.85670232839717,45.01675493228873,46.09254837036133,4875880,0.0,0.0
2005-01-31,45.80652727969951,48.66676571637056,45.67845554080395,48.205711364746094,6678540,0.0,0.0
2005-02-01,48.32524527177013,48.56004238389877,46.9805082421235,47.82577133178711,3864030,0.0,0.0
2005-02-02,48.2355914198295,48.2355914198295,47.215297267848726,47.69342803955078,2302470,0.0,0.0
2005-02-03,47.727583640065916,49.093666983771,47.55682240785288,48.96559524536133,4041190,0.0,0.0
2005-02-04,48.666757423929525,49.435181212370146,48.07336476502224,48.423423767089844,1789170,0.0,0.0
2005-02-07,48.261208600005084,49.09366509667058,47.13418907051974,47.96237564086914,1201250,0.0,0.0
2005-02-08,47.64220123646904,49.09366681993666,47.56109217561322,48.70518493652344,1757160,0.0,0.0
2005-02-09,48.837534780810046,50.36584301164469,48.666773520565926,50.212158203125,3017540,0.0,0.0
2005-02-10,50.37437484551135,50.37437484551135,49.10220699684139,49.477882385253906,1707700,0.0,0.0
2005-02-11,49.5162975944037,49.5162975944037,48.49600340345743,49.093666076660156,2430360,0.0,0.0
2005-02-14,48.01787920029502,49.37115609039736,48.01787920029502,48.55150604248047,3129960,0.0,0.0
2005-02-15,49.093662685818146,49.349802883213854,47.821495037053765,48.02640914916992,3171500,0.0,0.0
2005-02-16,48.23985906526479,48.92290066611647,47.55681746441311,47.98371887207031,4369080,0.0,0.0
2005-02-17,47.81296874039151,48.120338346271176,47.39460383083308,47.667823791503906,1507400,0.0,0.0
2005-02-18,47.97945782861333,48.41062924213095,47.812966509363925,48.17156219482422,1616930,0.0,0.0
2005-02-21,48.572842549310586,48.572842549310586,47.322021271233446,47.855648040771484,3108700,0.0,0.0
2005-02-22,47.4714449267434,48.23986892030937,47.4714449267434,47.86419677734375,1732660,0.0,0.0
2005-02-23,47.8129591298362,47.88126492052424,47.30921532300974,47.65073776245117,3099060,0.0,0.0
2005-02-24,48.133139362153464,49.37115424105002,47.73185094962156,49.179046630859375,3356420,0.0,0.0
2005-02-25,49.17478417052594,49.17478417052594,47.992265207398134,48.6795768737793,1620480,0.0,0.0
2005-02-28,49.25161837846088,51.215364274233835,48.77348761184685,50.14384078979492,7445430,0.0,0.0
2005-03-01,50.118225690066964,50.118225690066964,48.93570697213454,49.31138229370117,4230160,0.0,0.0
2005-03-02,49.69132795110679,49.69132795110679,48.666763850228406,49.243080139160156,1960670,0.0,0.0
2005-03-03,49.512022246586746,49.52055884089356,49.0338915404309,49.18757629394531,2311850,0.0,0.0
2005-03-04,49.43518824868313,50.954956338803775,49.277233542743815,50.02431106567383,3281070,0.0,0.0
2005-03-07,50.54513217706874,51.65507529227979,50.28899195925074,51.32636260986328,4052900,0.0,0.0
2005-03-08,51.48430878154806,53.362675614581164,51.48430878154806,52.44056701660156,5478980,0.0,0.0
2005-03-09,52.84612983702647,53.362680190429884,52.103322240735544,53.29010772705078,3192680,0.0,0.0
2005-03-10,52.94858484856788,53.670049321225946,52.274079794662676,52.54302978515625,2286140,0.0,0.0
2005-03-11,52.9357741889467,52.9357741889467,51.75325873087006,52.056358337402344,2609800,0.0,0.0
2005-03-14,52.056360920410015,52.25273518549889,51.31355009424845,51.45869827270508,2439160,0.0,0.0
2005-03-15,51.475775566678415,51.475775566678415,49.69132744667134,50.70735168457031,1237030,0.0,0.0
2005-03-16,50.792742236683864,51.569702841506896,49.862096830291435,50.72870635986328,1844750,0.0,0.0
2005-03-17,50.630501311163265,50.630501311163265,48.752134651034325,48.87166976928711,3770730,0.0,0.0
2005-03-18,48.83753177178648,49.00402309459144,47.99226537700751,48.31671142578125,1568190,0.0,0.0
2005-03-21,48.65823546490136,48.66677206200766,47.47144653312325,47.74466323852539,1503850,0.0,0.0
2005-03-22,46.963428985297476,47.471439491265635,46.57921703250675,47.10857391357422,2122970,0.0,0.0
2005-03-23,46.95916074796049,46.95916074796049,44.65389220529703,45.392433166503906,4119130,0.0,0.0
2005-03-24,51.56969266812282,51.56969266812282,43.373183477050674,44.35078811645508,4205570,0.0,0.0
